,date,tweet,company
521,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
522,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
523,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
524,2020-09-29,"  JPMorgan agreed to pay $920 million to resolve market-manipulation probes. It is the largest-ever fine imposed for spoofing by the CFTC. on.wsj.com/2G9k7uO
",WSJ
525,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
526,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
527,2020-09-28,"  A federal judge ruled that the Trump administration’s ban on downloads of TikTok likely went beyond the bounds of a national-security law on.wsj.com/3jfbTjc
",WSJ
528,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
529,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
530,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
531,2020-09-28,"  CEOs, recruiters and senior executives say Black professionals face greater obstacles early in their career, are viewed more critically than their colleagues and frequently lack the relationships that are pivotal to advancement on.wsj.com/3n1oed5
",WSJ
532,2020-09-28,"  Among all U.S. companies with 100 or more employees, Black people hold just 3% of executive or senior-level roles, according to EEOC data. “Opportunity is not equally distributed,” said Ron Williams, the Black former CEO of Aetna. on.wsj.com/3cHr6Hk pic.twitter.com/vFACuXAYl2
",WSJ
533,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
534,2020-09-28,"  Watch: The Zoom fatigue is real. So @joannastern, like a number of Fortune 500 companies, has turned to virtual reality to try to recreate the office—and her beloved interview elevator. on.wsj.com/36flOl0
",WSJ
535,2020-09-28,"  Obese patients are choosing to undergo bariatric surgery to reduce their body weight in the hope that the lower weight will help them avoid a serious or even fatal case of Covid-19 on.wsj.com/3n1gUxO
",WSJ
536,2020-09-28,"  See a guide to where President Donald Trump and former Vice President Joe Biden stand on policy issues including Big Tech, taxes and immigration on.wsj.com/3kVixvq
",WSJ
537,2020-09-28,"  President Trump’s unconventional political instincts will compete with Biden’s more traditional debate preparations, as the candidates meet each other for the first time on stage Tuesday on.wsj.com/33b1wXK
",WSJ
538,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
539,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
540,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
541,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
542,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
543,2020-09-29,"  JPMorgan agreed to pay $920 million to resolve market-manipulation probes. It is the largest-ever fine imposed for spoofing by the CFTC. on.wsj.com/2G9k7uO
",WSJ
544,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
545,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
546,2020-09-28,"  A federal judge ruled that the Trump administration’s ban on downloads of TikTok likely went beyond the bounds of a national-security law on.wsj.com/3jfbTjc
",WSJ
547,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
548,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
549,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
550,2020-09-28,"  CEOs, recruiters and senior executives say Black professionals face greater obstacles early in their career, are viewed more critically than their colleagues and frequently lack the relationships that are pivotal to advancement on.wsj.com/3n1oed5
",WSJ
551,2020-09-28,"  Among all U.S. companies with 100 or more employees, Black people hold just 3% of executive or senior-level roles, according to EEOC data. “Opportunity is not equally distributed,” said Ron Williams, the Black former CEO of Aetna. on.wsj.com/3cHr6Hk pic.twitter.com/vFACuXAYl2
",WSJ
552,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
553,2020-09-28,"  Watch: The Zoom fatigue is real. So @joannastern, like a number of Fortune 500 companies, has turned to virtual reality to try to recreate the office—and her beloved interview elevator. on.wsj.com/36flOl0
",WSJ
554,2020-09-28,"  Obese patients are choosing to undergo bariatric surgery to reduce their body weight in the hope that the lower weight will help them avoid a serious or even fatal case of Covid-19 on.wsj.com/3n1gUxO
",WSJ
555,2020-09-28,"  See a guide to where President Donald Trump and former Vice President Joe Biden stand on policy issues including Big Tech, taxes and immigration on.wsj.com/3kVixvq
",WSJ
556,2020-09-28,"  President Trump’s unconventional political instincts will compete with Biden’s more traditional debate preparations, as the candidates meet each other for the first time on stage Tuesday on.wsj.com/33b1wXK
",WSJ
557,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
558,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
559,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
560,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
561,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
562,2020-09-29,"  JPMorgan agreed to pay $920 million to resolve market-manipulation probes. It is the largest-ever fine imposed for spoofing by the CFTC. on.wsj.com/2G9k7uO
",WSJ
563,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
564,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
565,2020-09-28,"  A federal judge ruled that the Trump administration’s ban on downloads of TikTok likely went beyond the bounds of a national-security law on.wsj.com/3jfbTjc
",WSJ
566,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
567,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
568,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
569,2020-09-28,"  CEOs, recruiters and senior executives say Black professionals face greater obstacles early in their career, are viewed more critically than their colleagues and frequently lack the relationships that are pivotal to advancement on.wsj.com/3n1oed5
",WSJ
570,2020-09-28,"  Among all U.S. companies with 100 or more employees, Black people hold just 3% of executive or senior-level roles, according to EEOC data. “Opportunity is not equally distributed,” said Ron Williams, the Black former CEO of Aetna. on.wsj.com/3cHr6Hk pic.twitter.com/vFACuXAYl2
",WSJ
571,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
572,2020-09-28,"  Watch: The Zoom fatigue is real. So @joannastern, like a number of Fortune 500 companies, has turned to virtual reality to try to recreate the office—and her beloved interview elevator. on.wsj.com/36flOl0
",WSJ
573,2020-09-28,"  Obese patients are choosing to undergo bariatric surgery to reduce their body weight in the hope that the lower weight will help them avoid a serious or even fatal case of Covid-19 on.wsj.com/3n1gUxO
",WSJ
574,2020-09-28,"  See a guide to where President Donald Trump and former Vice President Joe Biden stand on policy issues including Big Tech, taxes and immigration on.wsj.com/3kVixvq
",WSJ
575,2020-09-28,"  President Trump’s unconventional political instincts will compete with Biden’s more traditional debate preparations, as the candidates meet each other for the first time on stage Tuesday on.wsj.com/33b1wXK
",WSJ
576,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
577,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
578,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
579,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
580,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
581,2020-09-29,"  JPMorgan agreed to pay $920 million to resolve market-manipulation probes. It is the largest-ever fine imposed for spoofing by the CFTC. on.wsj.com/2G9k7uO
",WSJ
582,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
583,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
584,2020-09-28,"  A federal judge ruled that the Trump administration’s ban on downloads of TikTok likely went beyond the bounds of a national-security law on.wsj.com/3jfbTjc
",WSJ
585,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
586,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
587,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
588,2020-09-28,"  CEOs, recruiters and senior executives say Black professionals face greater obstacles early in their career, are viewed more critically than their colleagues and frequently lack the relationships that are pivotal to advancement on.wsj.com/3n1oed5
",WSJ
589,2020-09-28,"  Among all U.S. companies with 100 or more employees, Black people hold just 3% of executive or senior-level roles, according to EEOC data. “Opportunity is not equally distributed,” said Ron Williams, the Black former CEO of Aetna. on.wsj.com/3cHr6Hk pic.twitter.com/vFACuXAYl2
",WSJ
590,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
591,2020-09-28,"  Watch: The Zoom fatigue is real. So @joannastern, like a number of Fortune 500 companies, has turned to virtual reality to try to recreate the office—and her beloved interview elevator. on.wsj.com/36flOl0
",WSJ
592,2020-09-28,"  Obese patients are choosing to undergo bariatric surgery to reduce their body weight in the hope that the lower weight will help them avoid a serious or even fatal case of Covid-19 on.wsj.com/3n1gUxO
",WSJ
593,2020-09-28,"  See a guide to where President Donald Trump and former Vice President Joe Biden stand on policy issues including Big Tech, taxes and immigration on.wsj.com/3kVixvq
",WSJ
594,2020-09-28,"  President Trump’s unconventional political instincts will compete with Biden’s more traditional debate preparations, as the candidates meet each other for the first time on stage Tuesday on.wsj.com/33b1wXK
",WSJ
595,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
596,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
597,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
598,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
599,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
600,2020-09-29,"  JPMorgan agreed to pay $920 million to resolve market-manipulation probes. It is the largest-ever fine imposed for spoofing by the CFTC. on.wsj.com/2G9k7uO
",WSJ
601,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
602,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
603,2020-09-28,"  A federal judge ruled that the Trump administration’s ban on downloads of TikTok likely went beyond the bounds of a national-security law on.wsj.com/3jfbTjc
",WSJ
604,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
605,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
606,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
607,2020-09-28,"  CEOs, recruiters and senior executives say Black professionals face greater obstacles early in their career, are viewed more critically than their colleagues and frequently lack the relationships that are pivotal to advancement on.wsj.com/3n1oed5
",WSJ
608,2020-09-28,"  Among all U.S. companies with 100 or more employees, Black people hold just 3% of executive or senior-level roles, according to EEOC data. “Opportunity is not equally distributed,” said Ron Williams, the Black former CEO of Aetna. on.wsj.com/3cHr6Hk pic.twitter.com/vFACuXAYl2
",WSJ
609,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
610,2020-09-28,"  Watch: The Zoom fatigue is real. So @joannastern, like a number of Fortune 500 companies, has turned to virtual reality to try to recreate the office—and her beloved interview elevator. on.wsj.com/36flOl0
",WSJ
611,2020-09-28,"  Obese patients are choosing to undergo bariatric surgery to reduce their body weight in the hope that the lower weight will help them avoid a serious or even fatal case of Covid-19 on.wsj.com/3n1gUxO
",WSJ
612,2020-09-28,"  See a guide to where President Donald Trump and former Vice President Joe Biden stand on policy issues including Big Tech, taxes and immigration on.wsj.com/3kVixvq
",WSJ
613,2020-09-28,"  President Trump’s unconventional political instincts will compete with Biden’s more traditional debate preparations, as the candidates meet each other for the first time on stage Tuesday on.wsj.com/33b1wXK
",WSJ
614,2020-09-30,"  From @WSJopinion: Sens. Graham and McConnell aren’t hypocrites for their statements on Supreme Court nominations, but play-actors in our bipartisan political theater, writes Barton Swaim on.wsj.com/36f82im
",WSJ
615,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
616,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
617,2020-09-29,"  After a sharp exchange about health care, the topic shifted to the Covid-19 crisis with Biden accusing Trump of being ill-prepared to handle the pandemic. ""It is what it is because you are who you are."" #Debates2020 on.wsj.com/30ePmLR
",WSJ
618,2020-09-30,"  A single father says news reports prompted him to begin talking about race with his daughter, who is only 9. “I always put it on the back burner. Now, it’s a priority.” on.wsj.com/2GdNMCW
",WSJ
619,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
620,2020-09-28,"  A malicious software attack led one of the nation’s largest hospital chains to cancel some surgeries and divert some ambulances on.wsj.com/3ifzGOq
",WSJ
621,2020-09-28,"  The Republican Party is moving ahead with a tight schedule aiming to put Supreme Court nominee Amy Coney Barrett on the bench by Election Day on.wsj.com/3cH1FFu
",WSJ
622,2020-09-29,"  Chinese drugmaker Shenzhen Kangtai will test its vaccine on people after showing it protected mice and monkeys from coronavirus on.wsj.com/2ENV9R2
",WSJ
623,2020-09-29,"  For generations, Black parents have worked through difficult conversations—how to deal with police, peers, school and the workplace. This year, some are being forced to have “the talk” earlier than they wanted. on.wsj.com/2HIlOji
",WSJ
624,2020-09-29,"  From @WSJOpinion: Senate Democrats may now try to scare voters about a potential justice intent on applying the laws as written. But many voters are likely to find the prospect rather reassuring.
on.wsj.com/3jjfSuY
",WSJ
625,2020-09-28,"  India became the second country after the U.S. to have reported more than six million coronavirus infections on.wsj.com/3cIxeiy
",WSJ
626,2020-09-28,"  Epic Games says Apple’s App Store practices entail monopolistic conduct, a characterization the iPhone maker denies on.wsj.com/30e0Hvr
",WSJ
627,2020-09-28,"  The global death toll from the pandemic surpassed 1 million. In the U.S., the coronavirus continues to kill more than 700 people a day on average. on.wsj.com/34mHn0D
",WSJ
628,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/344zV9X
",WSJ
629,2020-09-29,"  Who is dying from Covid-19? Despite more cases among younger age groups, “the burden of mortality is still in the elderly.” on.wsj.com/33bvKKi
",WSJ
630,2020-09-29,"  The cost of using dollars to buy higher-yielding currencies is expected to remain low after the Fed pinned interest rates near zero for the foreseeable future  on.wsj.com/36f5von
",WSJ
631,2020-09-29,"  The most important 30 minutes of this year’s presidential campaign will be the first half-hour of tonight's debate. In that crucial period, Joe Biden will have his best chance to show voters he’s up to the job, writes @GeraldFSeib. on.wsj.com/33cgywp
",WSJ
632,2020-09-25,"  Basketball has always rewarded the players who are the biggest and can jump the highest. But there is only so much vertical room for them to navigate. Never has the NBA been so horizontal. on.wsj.com/2FQRR00
",WSJ
633,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
634,2020-09-30,"  Amy Coney Barrett disclosed that President Trump offered her the Supreme Court nomination three days after Justice Ruth Bader Ginsburg died. The timeline suggests that the week of suspense before the announcement was largely for show. on.wsj.com/2HLwjSX
",WSJ
635,2020-09-30,"  Chris Wallace had said he hoped to remain “as invisible as possible” during the debate. But as it devolved into a shouting match, the hope proved fleeting.  on.wsj.com/3l3eTQb
",WSJ
636,2020-09-29,"  Take an early look at the front page of The Wall Street Journal wsj.com pic.twitter.com/2xR32kGPBl
",WSJ
637,2020-09-29,"  JPMorgan agreed to pay $920 million and admit misconduct tied to manipulation of precious-metals and Treasury markets, regulators said on.wsj.com/3n1Vh0v
",WSJ
638,2020-09-29,"  Asked how they can reassure Americans that the next president is the legitimate winner of the election, Joe Biden urged people to vote either by mail or in person, while President Trump stoked fear of ""disaster"" #Debates2020 on.wsj.com/2ScZLTH
",WSJ
639,2020-09-29,"  President Trump was asked whether he was willing to condemn white supremacist and militia groups and to call for them to “stand down” and not incite violence. “I would say, almost everything I see is from the left wing.” #Debates2020 on.wsj.com/2S8hYSz pic.twitter.com/G8OR6Hny4V
",WSJ
640,2020-09-29,"  Chris Wallace tried repeatedly to ask whether in fact President Trump paid $750 in federal income taxes in 2016 and 2017 #Debates2020 wsj.com/livecoverage/t… twitter.com/glubold/status…
",WSJ
641,2020-09-29,"  President Trump described why ""a lot of people think that masks are not good"" earlier this month. His example: Waiters. #Debates2020 #WSJTalk2020 on.wsj.com/30kuL8L
",WSJ
642,2020-09-29,"  After a sharp exchange about health care, the topic shifted to the Covid-19 crisis with Biden accusing Trump of being ill-prepared to handle the pandemic. ""It is what it is because you are who you are."" #Debates2020 on.wsj.com/30ePmLR
",WSJ
643,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
644,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
645,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
646,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
647,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
648,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
649,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
650,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. on.wsj.com/36fetSk pic.twitter.com/3Qv8yXS4LD
",WSJ
651,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
652,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
653,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
654,2020-09-30,"  Amy Coney Barrett disclosed that President Trump offered her the Supreme Court nomination three days after Justice Ruth Bader Ginsburg died. The timeline suggests that the week of suspense before the announcement was largely for show. on.wsj.com/2HLwjSX
",WSJ
655,2020-09-30,"  Chris Wallace had said he hoped to remain “as invisible as possible” during the debate. But as it devolved into a shouting match, the hope proved fleeting.  on.wsj.com/3l3eTQb
",WSJ
656,2020-09-29,"  Take an early look at the front page of The Wall Street Journal wsj.com pic.twitter.com/2xR32kGPBl
",WSJ
657,2020-09-29,"  JPMorgan agreed to pay $920 million and admit misconduct tied to manipulation of precious-metals and Treasury markets, regulators said on.wsj.com/3n1Vh0v
",WSJ
658,2020-09-29,"  Asked how they can reassure Americans that the next president is the legitimate winner of the election, Joe Biden urged people to vote either by mail or in person, while President Trump stoked fear of ""disaster"" #Debates2020 on.wsj.com/2ScZLTH
",WSJ
659,2020-09-29,"  President Trump was asked whether he was willing to condemn white supremacist and militia groups and to call for them to “stand down” and not incite violence. “I would say, almost everything I see is from the left wing.” #Debates2020 on.wsj.com/2S8hYSz pic.twitter.com/G8OR6Hny4V
",WSJ
660,2020-09-29,"  Chris Wallace tried repeatedly to ask whether in fact President Trump paid $750 in federal income taxes in 2016 and 2017 #Debates2020 wsj.com/livecoverage/t… twitter.com/glubold/status…
",WSJ
661,2020-09-29,"  President Trump described why ""a lot of people think that masks are not good"" earlier this month. His example: Waiters. #Debates2020 #WSJTalk2020 on.wsj.com/30kuL8L
",WSJ
662,2020-09-29,"  After a sharp exchange about health care, the topic shifted to the Covid-19 crisis with Biden accusing Trump of being ill-prepared to handle the pandemic. ""It is what it is because you are who you are."" #Debates2020 on.wsj.com/30ePmLR
",WSJ
663,2020-09-29,"  Joe Biden released his 2019 tax returns Tuesday, showing that he paid nearly $300,000 in federal taxes. President Trump, meanwhile, has refused to release any of his tax returns. on.wsj.com/3jigGAf
",WSJ
664,2020-09-29,"  A study found no correlation between public-transit use and the coronavirus’s spread and suggested employees were more likely to catch the virus at work than on their commute on.wsj.com/3kYOa74
",WSJ
665,2020-09-29,"  From @WSJOpinion: A President Biden would be a hostage to the progressives in his party, issuing reassuring bromides from the White House, writes @gerardtbaker on.wsj.com/2G0LRSp
",WSJ
666,2020-09-29,"  Here’s what you need to know about some key areas Trump and Biden are expected to cover during their first presidential debate on Tuesday night on.wsj.com/2Gc8cw6
",WSJ
667,2020-09-29,"  China's new grip on global institutions gives Beijing the power to shape international standards in air travel, telecommunications and agriculture on.wsj.com/3n1rrcy
",WSJ
668,2020-09-29,"  Kuwait ruler Sheikh Sabah, a key U.S. ally and veteran diplomat in the fractious Middle East, has died on.wsj.com/3mYDEyx
",WSJ
669,2020-09-29,"  International concern is growing over the fighting between Armenia and Azerbaijan, which threatens to draw in regional powers near a vital energy corridor on.wsj.com/33bUfaj
",WSJ
670,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. on.wsj.com/36fetSk pic.twitter.com/3Qv8yXS4LD
",WSJ
671,2020-09-28,"  Cindy McCain, the wife of the late GOP Sen. John McCain of Arizona, is joining the board of Joe Biden’s presidential transition team, becoming the second Republican to sign on to formally advise the Democratic nominee on.wsj.com/3jbZzQE
",WSJ
672,2020-09-28,"  Orlando Richmond Sr., a Jackson, Miss.-based law partner, has eschewed Casual Fridays throughout his career, preferring to wear a suit and tie to reinforce his professionalism on.wsj.com/3ia4YpW pic.twitter.com/nq9BNGU4hi
",WSJ
673,2020-09-28,"  Paula Gold-Williams says she has been accustomed to being discounted because of how she looks. Even after she joined CPS Energy and became its CFO, she says people would ignore her when she would show up early to meetings in New York while raising capital. on.wsj.com/3i8L8eU pic.twitter.com/wWgpFt7X1M
",WSJ
