,date,tweet,company
446,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
447,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
448,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
449,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
450,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
451,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
452,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
453,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
454,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
455,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
456,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
457,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
458,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
459,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
460,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
461,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
462,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
463,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
464,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
465,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
466,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
467,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
468,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
469,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
470,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
471,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
472,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
473,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
474,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
475,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
476,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
477,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
478,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
479,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
480,2020-09-29,"  Highlight: “I have confidence in the career professionals at the CDC,” Boston Emergency Medicine Physician Dr. @jeremyfaust says. “I do not have confidence that they are being allowed to do their jobs without interference.” Full interview: pic.twitter.com/IDAMXMnBMU
",YahooFinance
481,2020-09-29,"  Highlight: “You just have to neutralize that desire and that bias to want to do something during a correction,” Albion Financial Group Partner and CIO @jasonlware says. “You want to own good companies and stick to your financial goals in that timeline.” Full comments: pic.twitter.com/K0v1ZYSQFs
",YahooFinance
482,2020-09-29,"  Highlight: @dklaidman on why the news on Trump’s tax returns isn’t going to dominate tonight’s debate: pic.twitter.com/Rtgj8UGLWv
",YahooFinance
483,2020-09-29,"  Highlight: [10xer’s] “are people who love problem solving ... they love continuous feedback and they are life-long learners,” @AppHarvest Founder Jonathan Webb says about employees who perform at ten times the average level. “They are constantly in a state of improvement.” More: pic.twitter.com/WJ1fYdKYHT
",YahooFinance
484,2020-09-29,"  Highlight: “Regardless of what is hypothesized … elections and the markets really have no interplay until you get about 4-6 weeks out,” Heritage Capital President @Paul_Schatz says. “We’re in that prime zone now. Markets do a good job of predicting who the next president is."" pic.twitter.com/StsoZ5FdOb
",YahooFinance
485,2020-09-29,"  Highlight: “I’m a little cautious on the energy stocks, the financials, … but there’s so much cyclicality in parts of the consumer area,” Nuveen Chief Equity Strategist & Senior Portfolio Manager @BobDollNuveen says. “Let’s call them ‘soft cyclicals’ — you want to own them.” pic.twitter.com/GJY95sGKgZ
",YahooFinance
486,2020-09-28,"  Highlight: “You are likely to see bigger profit growth among some of those more beaten-down sectors,” @NMFinancial Chief Investment Strategist @brent_schutte says. “You do need to start… nudging your portfolio towards cyclicality.” Full comments: pic.twitter.com/FKgpnGUh55
",YahooFinance
487,2020-09-29,"  New business creation shows coronavirus pandemic is different from Great Recession: Goldman Sachs yhoo.it/3cIAMBb by @melodyhahm pic.twitter.com/FTHLE3MaL6
",YahooFinance
488,2020-09-29,"  Highlight: NY District 51 Council Member @nyccborelli on the approval of an optional COVID-19 surcharge for NYC restaurants: pic.twitter.com/EJn2yx6OVd
",YahooFinance
489,2020-09-29,"  Highlight: @AnjKhem breaks down how physicians and other healthcare professionals are feeling right now about the November elections: pic.twitter.com/kBmbUffKBJ
",YahooFinance
490,2020-09-24,"  Highlight: Another 870,000 Americans filed new jobless claims last week. @emily_mcck explains: pic.twitter.com/J7CxAq9Wnj
",YahooFinance
491,2020-09-29,"  Highlight: Baird Senior Research Analyst Ben Kallo on Beyond Meat vs Impossible Foods: pic.twitter.com/QJlTwhsld7
",YahooFinance
492,2020-09-29,"  Highlight: “If we continue on our current path and don’t do anything different, then we will absolutely see a second wave” of the coronavirus, Osmosis Chief Medical Officer & fmr. CDC Epidemic Intelligence Officer Dr. Rishi Desai says. Full interview: pic.twitter.com/piH4hEnYcM
",YahooFinance
493,2020-09-29,"  Highlight: @WellsFargo’s Paul Christopher on why he’s not optimistic about a new stimulus deal: “The two sides are really still playing politics with each other.” Also talks about how Biden and Trump’s economic policies impact the economy. More: pic.twitter.com/ggOdlUNeDz
",YahooFinance
494,2020-09-24,"  Highlight: Microsoft Executive Vice President of Gaming @XboxP3 discusses what to expect from the new Xbox consoles: pic.twitter.com/XNwFyGt47E
",YahooFinance
495,2020-09-29,"  Highlight: PNC Financial Services Group Chief Economist @GusFaucherPNC discusses a survey about how businesses are adapting their operations amid the coronavirus pandemic: pic.twitter.com/4aHcfeViKS
",YahooFinance
496,2020-09-29,"  Highlight: “The consumer confidence number was very good, that was better than we had expected… but it’s still below pre-pandemic levels,” @verdence's Megan Horneman says. “In order to get a strong consumer, we have to get improvement in the labor market.” Full interview: pic.twitter.com/eWsPYMrA3u
",YahooFinance
497,2020-09-29,"  Highlight: John Bonds of @ChoiceHotels: “We have about 4,000 hotels in our portfolio… we’re seeing the travel trends lean towards shorter occasions and closer to home.” Adds extended stay segment experiencing “tremendous demand.” More: pic.twitter.com/5YuZaCIBN1
",YahooFinance
498,2020-09-24,"  Highlight: “We like both PayPal and Square a lot,” @MizuhoAmericas Senior Tech Analyst Dan Dolew says. “For square, the CashApp has been a tremendous success.” More: pic.twitter.com/Sld0O2DvnQ
",YahooFinance
499,2020-09-29,"  Highlight: @EquityZen Senior Business Development Associate Brianne Lynch discusses what to expect from Palantir’s trading debut: pic.twitter.com/RDOHjfkbiG
",YahooFinance
500,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
501,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
502,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
503,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
504,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
505,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
506,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
507,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
508,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
509,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
510,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
511,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
512,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
513,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
514,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
515,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
516,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
517,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
518,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
519,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
520,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
521,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
522,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
523,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
524,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
525,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
526,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
527,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
528,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
529,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
530,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
531,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
532,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
533,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
534,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
535,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
536,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
537,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
538,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
539,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
540,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
541,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
542,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
543,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
544,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
545,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
546,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
547,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
548,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
549,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
550,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
551,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
552,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
553,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
554,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
555,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
556,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
557,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
558,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
559,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
560,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
561,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
562,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
563,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
564,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
565,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
566,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
567,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
568,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
569,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
570,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
571,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
572,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
573,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
574,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
575,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
576,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
577,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
578,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
579,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
